,id,year,sibid1,south14,momwork,dadwork,momhgc,dadhgc,numsib,religkid,relignow,race,sex,afqtrev,height,health,weight,drnkev,drnkmo,drnk6m,days,perday,gtint,wgsal,famsz,faminc,povst,empst,region,marst,higrad,age,hrswrk,wkswrk,wksue,wksolf,urbrur,numjob,numkid,wdad14,wmom14,hvsib,urate,logwksue,logdays,logwgsal,sqdays,cubdays,age21,wkdrnk,logage,sqrdays,avgincome
2022,5232,89,5231.0,0.0,1,1,0,8,5.0,2.0,2.0,3,2,8,65.0,0.0,121.0,1,0,0,0,0,0,0.0,2,3368.0,1.0,3,4,1.0,12,25,0,0,1,51,0.0,3.0,1,0.0,1.0,1.0,10.5,0.0,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2023,6338,89,,1.0,0,0,12,8,6.0,2.0,2.0,2,2,7,65.0,0.0,135.0,0,0,0,0,0,0,17000.0,5,37800.0,0.0,1,3,2.0,12,32,2080,52,0,0,0.0,1.0,3,1.0,1.0,0.0,10.5,,,9.740969,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2024,6897,94,6898.0,0.0,1,0,10,12,2.0,7.0,7.0,2,1,22,69.0,0.0,175.0,0,0,0,0,0,0,39000.0,5,81600.0,0.0,3,1,2.0,12,29,2404,52,0,0,1.0,7.0,2,0.0,1.0,1.0,10.5,,,10.571317,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2025,4066,89,,1.0,0,1,14,16,2.0,6.0,2.0,3,2,68,66.0,0.0,117.0,1,0,0,0,0,0,0.0,3,40400.0,0.0,3,3,2.0,12,31,0,0,0,52,1.0,3.0,1,1.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2026,6806,89,,0.0,0,1,3,8,6.0,7.0,7.0,1,1,12,70.0,0.0,195.0,1,0,0,0,0,0,20000.0,4,20000.0,0.0,1,1,2.0,9,29,1460,34,14,4,1.0,5.0,2,1.0,1.0,0.0,4.5,2.6390574,,9.903487,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2027,4826,89,4825.0,0.0,0,1,12,12,2.0,7.0,7.0,3,2,65,67.0,0.0,132.0,1,0,0,0,0,0,600.0,2,33900.0,0.0,1,2,2.0,15,28,270,34,2,16,0.0,7.0,0,1.0,1.0,1.0,7.5,0.6931472,,6.3969297,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2028,6923,89,6924.0,0.0,0,0,11,14,2.0,2.0,2.0,3,2,50,59.0,0.0,100.0,1,0,0,0,0,0,13000.0,2,52200.0,0.0,1,4,2.0,12,27,2080,52,0,0,1.0,7.0,0,0.0,1.0,1.0,4.5,,,9.472705,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2029,2971,89,,0.0,0,1,11,11,6.0,7.0,7.0,1,1,1,60.0,0.0,142.0,1,0,0,0,0,0,0.0,4,0.0,1.0,3,1,1.0,9,25,0,0,0,52,1.0,1.0,0,1.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2030,3306,94,,0.0,0,0,10,8,6.0,9.0,9.0,2,2,16,62.0,1.0,115.0,0,0,0,0,0,0,4500.0,3,4701.0,1.0,3,1,3.0,12,31,1024,35,0,17,1.0,1.0,2,0.0,1.0,0.0,10.5,,,8.411833,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2031,1065,94,,0.0,1,1,12,12,3.0,2.0,1.0,3,2,77,65.0,0.0,130.0,1,0,0,0,0,0,0.0,5,48600.0,0.0,3,2,2.0,12,35,0,0,0,52,1.0,5.0,3,0.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
2032,12085,89,,0.0,0,0,11,12,5.0,7.0,7.0,3,2,15,67.0,1.0,176.0,1,0,0,0,0,0,0.0,3,4776.0,1.0,2,2,3.0,10,28,0,0,0,52,1.0,4.0,2,0.0,1.0,0.0,10.5,,,,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2033,6270,94,6271.0,1.0,1,1,10,6,4.0,2.0,2.0,2,2,31,65.0,0.0,158.0,1,0,0,0,0,0,11500.0,5,42500.0,0.0,3,3,2.0,13,31,2080,52,0,0,0.0,1.0,3,1.0,0.0,1.0,7.5,,,9.350102,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2034,6432,94,,1.0,0,1,11,9,8.0,2.0,,2,1,2,72.0,0.0,143.0,0,0,0,0,0,0,600.0,3,13600.0,0.0,3,3,1.0,11,30,624,52,0,0,0.0,4.0,0,1.0,1.0,0.0,4.5,,,6.3969297,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
2035,1433,94,1432.0,1.0,1,0,11,12,2.0,5.0,5.0,2,1,32,69.0,0.0,165.0,1,0,0,0,0,0,35000.0,1,35000.0,0.0,1,3,1.0,17,31,2741,52,0,0,1.0,7.0,0,1.0,1.0,1.0,7.5,,,10.463103,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2036,734,89,,0.0,0,1,12,12,6.0,7.0,7.0,1,2,11,64.0,,118.0,1,0,0,0,0,0,0.0,3,,,3,2,1.0,12,28,0,0,0,52,0.0,2.0,0,1.0,1.0,0.0,7.5,,,,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2037,6820,89,,0.0,0,1,9,12,4.0,7.0,7.0,1,2,5,63.0,0.0,165.0,1,0,0,0,0,0,12000.0,8,,,1,1,1.0,14,26,2190,52,0,0,1.0,4.0,0,1.0,0.0,0.0,4.5,,,9.392662,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
2038,7655,89,,1.0,1,1,4,10,2.0,2.0,2.0,2,2,23,65.0,1.0,,1,0,0,0,0,0,0.0,5,2753.0,1.0,1,3,2.0,12,27,910,26,0,26,1.0,7.0,3,1.0,1.0,0.0,7.5,,,,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2039,3648,89,3649.0,0.0,1,0,11,10,2.0,2.0,2.0,3,2,35,63.0,0.0,140.0,1,0,0,0,0,0,0.0,5,1122.0,1.0,3,3,1.0,12,28,0,0,0,52,0.0,2.0,4,1.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2040,9075,89,,1.0,1,1,7,0,4.0,2.0,2.0,2,1,50,69.0,0.0,130.0,1,0,0,0,0,0,13500.0,4,26400.0,0.0,1,3,2.0,14,29,2080,52,0,0,0.0,1.0,2,1.0,1.0,0.0,4.5,,,9.510445,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2041,1974,89,,0.0,1,1,12,15,1.0,7.0,4.0,3,2,99,62.0,0.0,125.0,1,0,0,0,0,0,900.0,4,30100.0,0.0,1,1,2.0,16,28,1143,41,0,11,1.0,9.0,2,0.0,1.0,0.0,4.5,,,6.802395,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2042,2232,89,2231.0,1.0,0,1,10,12,1.0,2.0,5.0,3,2,35,68.0,0.0,135.0,1,0,0,0,0,0,9000.0,3,46000.0,0.0,1,3,3.0,12,25,2144,52,0,0,0.0,7.0,0,1.0,1.0,1.0,4.5,,,9.1049795,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2043,2023,89,,0.0,1,1,12,12,2.0,5.0,5.0,3,1,48,72.0,0.0,205.0,1,0,0,0,0,0,0.0,3,,,3,2,1.0,12,29,0,0,0,52,1.0,12.0,0,1.0,1.0,0.0,10.5,,,,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2044,2731,89,,1.0,0,1,12,6,2.0,2.0,2.0,3,2,48,65.0,0.0,135.0,0,0,0,0,0,0,12000.0,3,30000.0,0.0,1,3,2.0,16,27,660,52,0,0,0.0,11.0,1,1.0,1.0,0.0,4.5,,,9.392662,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2045,3986,94,,0.0,0,1,10,13,3.0,2.0,2.0,3,2,18,67.0,0.0,192.0,1,0,0,0,0,0,15600.0,5,,,1,3,2.0,12,37,2470,52,0,0,1.0,8.0,2,1.0,1.0,0.0,4.5,,,9.655026,0.0,0.0,1.0,0.0,3.6109178,0.0,13410.907
2046,7515,94,7514.0,1.0,1,0,6,9,1.0,0.0,5.0,2,2,30,64.0,0.0,228.0,1,0,0,0,0,0,19000.0,4,,,1,3,1.0,14,32,2188,52,0,0,1.0,6.0,0,0.0,1.0,1.0,4.5,,,9.852194,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2047,10558,89,,,1,0,10,8,4.0,9.0,0.0,3,2,15,61.0,0.0,105.0,1,0,0,0,0,0,0.0,5,,,3,3,2.0,12,25,0,0,0,52,0.0,4.0,3,0.0,1.0,0.0,7.5,,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2048,11064,89,,0.0,0,0,14,0,6.0,7.0,7.0,1,1,71,64.0,0.0,160.0,1,0,0,0,0,0,4000.0,1,4050.0,1.0,1,3,3.0,12,28,1645,48,4,0,1.0,35.0,0,0.0,1.0,0.0,4.5,1.3862944,,8.294049,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2049,7918,89,7917.0,0.0,1,0,7,5,4.0,2.0,7.0,3,1,29,65.0,0.0,176.0,1,0,0,0,0,0,448.0,1,2198.0,1.0,3,4,1.0,9,27,240,4,0,48,1.0,6.0,0,1.0,1.0,1.0,7.5,,,6.104793,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2050,9955,94,9956.0,0.0,1,1,6,0,1.0,7.0,7.0,1,2,4,64.0,0.0,130.0,0,0,0,0,0,0,15000.0,7,,,2,2,2.0,12,32,1992,47,3,2,1.0,4.0,1,1.0,1.0,1.0,4.5,1.0986123,,9.615806,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2051,4899,94,,1.0,1,1,8,12,8.0,2.0,2.0,3,2,14,66.0,0.0,111.0,1,0,0,0,0,0,17000.0,4,33969.0,0.0,1,3,2.0,12,31,2080,52,0,0,0.0,10.0,2,0.0,1.0,0.0,4.5,,,9.740969,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2052,9554,89,,0.0,0,1,11,0,6.0,2.0,2.0,2,2,18,66.0,0.0,272.0,1,0,0,0,0,0,8000.0,4,14588.0,0.0,3,2,3.0,14,30,2140,45,0,7,1.0,6.0,3,1.0,1.0,0.0,4.5,,,8.987197,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
2053,10433,89,10434.0,0.0,1,1,8,4,6.0,2.0,2.0,2,2,10,69.0,0.0,265.0,1,0,0,0,0,0,0.0,3,6120.0,1.0,3,2,1.0,13,30,0,0,0,52,1.0,0.0,2,1.0,1.0,1.0,4.5,,,,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
2054,2589,89,2588.0,1.0,1,0,14,8,1.0,5.0,5.0,3,1,91,70.0,0.0,150.0,1,0,0,0,0,0,11000.0,1,13400.0,0.0,1,1,1.0,20,25,1720,52,0,0,1.0,4.0,0,1.0,1.0,1.0,4.5,,,9.305651,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2055,8261,89,,0.0,0,1,11,12,2.0,7.0,7.0,1,2,9,62.0,0.0,140.0,1,0,0,0,0,0,0.0,6,28000.0,0.0,3,4,2.0,10,28,0,0,4,48,1.0,1.0,4,0.0,1.0,0.0,4.5,1.3862944,,,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2056,5025,89,5024.0,1.0,1,1,18,14,4.0,7.0,3.0,3,2,66,67.0,0.0,135.0,1,0,0,0,0,0,19200.0,3,,,1,3,3.0,13,27,2080,52,0,0,1.0,4.0,0,0.0,1.0,1.0,7.5,,,9.862665,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2057,9159,89,9158.0,0.0,0,0,8,7,6.0,2.0,2.0,3,2,24,65.0,,77.0,1,0,0,0,0,0,0.0,3,1228.0,1.0,3,2,2.0,12,27,0,0,0,52,1.0,0.0,1,1.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2058,6870,94,6871.0,0.0,1,0,14,0,4.0,2.0,0.0,2,2,52,67.0,0.0,130.0,1,0,0,0,0,0,0.0,4,30000.0,0.0,1,1,2.0,14,32,880,22,20,10,1.0,6.0,2,0.0,1.0,1.0,10.5,2.9957323,,,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2059,999,94,,0.0,1,0,10,8,9.0,7.0,7.0,3,2,55,64.0,0.0,135.0,1,0,0,0,0,0,30000.0,3,30000.0,0.0,1,2,3.0,14,31,2357,52,0,0,1.0,17.0,2,0.0,1.0,0.0,4.5,,,10.308952,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2060,2626,94,,1.0,1,0,12,12,3.0,5.0,5.0,3,2,67,65.0,0.0,200.0,1,0,0,0,0,0,27000.0,2,77000.0,0.0,1,1,2.0,20,33,2280,52,0,0,1.0,25.0,0,1.0,1.0,0.0,7.5,,,10.203592,0.0,0.0,1.0,0.0,3.4965076,0.0,13410.907
2061,6940,89,6941.0,0.0,1,1,10,10,6.0,7.0,7.0,1,2,12,,0.0,135.0,1,0,0,0,0,0,16000.0,4,70500.0,0.0,1,1,2.0,12,31,1248,52,0,0,0.0,4.0,2,1.0,1.0,1.0,4.5,,,9.680344,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2062,91,94,90.0,0.0,1,1,5,3,2.0,7.0,7.0,3,2,15,67.0,0.0,140.0,1,0,0,0,0,0,32000.0,3,42000.0,0.0,1,1,2.0,16,31,2256,52,0,0,0.0,8.0,1,1.0,1.0,1.0,7.5,,,10.373491,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2063,2515,94,2514.0,0.0,1,1,12,11,4.0,5.0,5.0,3,2,65,67.0,0.0,145.0,1,0,0,0,0,0,0.0,5,41000.0,0.0,3,2,2.0,16,32,0,0,0,52,0.0,12.0,3,1.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2064,8881,94,8882.0,1.0,1,1,12,6,6.0,7.0,7.0,1,1,13,70.0,1.0,270.0,1,0,0,0,0,0,14000.0,5,16500.0,1.0,1,3,2.0,12,35,2080,52,0,0,1.0,15.0,3,1.0,1.0,1.0,10.5,,,9.546813,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
2065,2720,89,,1.0,0,0,12,0,9.0,2.0,2.0,2,2,3,51.0,0.0,113.0,1,0,0,0,0,0,6000.0,3,18416.0,0.0,3,3,2.0,7,29,673,14,26,12,0.0,2.0,1,0.0,1.0,0.0,4.5,3.2580965,,8.699514,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2066,1238,89,,1.0,1,1,12,12,7.0,9.0,9.0,3,2,62,67.0,0.0,180.0,1,0,0,0,0,0,0.0,7,16796.0,1.0,3,3,2.0,12,31,0,0,0,52,1.0,2.0,5,1.0,0.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2067,1814,94,1815.0,0.0,0,1,7,8,5.0,7.0,7.0,1,2,37,,0.0,185.0,0,0,0,0,0,0,26000.0,3,38000.0,0.0,1,4,2.0,13,35,2410,52,0,0,1.0,5.0,1,1.0,1.0,1.0,16.5,,,10.165852,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
2068,6728,94,6729.0,0.0,1,1,12,0,4.0,2.0,2.0,2,1,25,72.0,0.0,170.0,1,0,0,0,0,0,15000.0,1,15000.0,0.0,1,1,1.0,13,32,1472,46,0,0,1.0,15.0,0,1.0,1.0,1.0,10.5,,,9.615806,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2069,6741,94,6740.0,0.0,0,0,7,3,4.0,7.0,7.0,1,2,13,61.0,0.0,120.0,1,0,0,0,0,0,0.0,6,,,3,1,1.0,12,33,0,0,10,42,1.0,4.0,1,0.0,1.0,1.0,10.5,2.3025851,,,0.0,0.0,1.0,0.0,3.4965076,0.0,13410.907
2070,3018,89,3017.0,0.0,1,1,14,14,4.0,4.0,4.0,3,1,63,72.0,0.0,155.0,1,0,0,0,0,0,16000.0,1,16050.0,0.0,1,1,1.0,16,24,2544,52,0,0,1.0,5.0,0,1.0,1.0,1.0,4.5,,,9.680344,0.0,0.0,1.0,0.0,3.1780539,0.0,13410.907
2071,6700,89,6701.0,0.0,1,0,10,0,3.0,9.0,9.0,3,1,93,71.0,0.0,160.0,1,0,0,0,0,0,15000.0,2,,,1,1,1.0,14,26,1768,52,0,0,1.0,9.0,0,0.0,1.0,1.0,4.5,,,9.615806,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
2072,9173,89,9172.0,0.0,0,0,12,10,3.0,1.0,1.0,3,2,16,60.0,,120.0,1,0,0,0,0,0,0.0,1,712.0,1.0,3,2,3.0,9,25,1395,31,3,18,1.0,3.0,0,1.0,1.0,1.0,7.5,1.0986123,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2073,1495,89,,1.0,1,1,9,5,3.0,9.0,9.0,3,2,25,60.0,0.0,120.0,1,0,0,0,0,0,20000.0,4,40000.0,0.0,1,3,2.0,12,31,2968,52,0,0,1.0,2.0,2,1.0,1.0,0.0,7.5,,,9.903487,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2074,10112,89,,1.0,1,0,6,8,9.0,2.0,2.0,2,2,29,64.0,0.0,245.0,1,0,0,0,0,0,2000.0,6,17120.0,0.0,3,3,2.0,11,32,2025,52,0,0,1.0,5.0,4,0.0,1.0,0.0,7.5,,,7.6009026,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2075,6389,89,,1.0,1,0,11,11,2.0,2.0,2.0,2,2,3,64.0,0.0,205.0,0,0,0,0,0,0,0.0,5,8892.0,1.0,2,3,1.0,11,29,0,0,0,52,0.0,1.0,2,0.0,1.0,0.0,4.5,,,,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2076,9826,94,9827.0,0.0,0,0,12,12,5.0,5.0,5.0,2,2,15,64.0,1.0,220.0,1,0,0,0,0,0,2760.0,2,13083.0,0.0,1,4,1.0,15,31,3136,28,24,0,1.0,8.0,1,0.0,1.0,1.0,13.5,3.1780539,,7.922986,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2077,5242,89,5243.0,0.0,1,1,3,3,6.0,7.0,7.0,1,1,80,70.0,0.0,210.0,0,0,0,0,0,0,0.0,3,7000.0,1.0,3,4,2.0,20,32,0,0,0,52,1.0,7.0,1,1.0,1.0,1.0,4.5,,,,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2078,4551,94,4550.0,0.0,0,1,12,7,3.0,7.0,7.0,3,2,32,61.0,0.0,110.0,0,0,0,0,0,0,11000.0,5,51020.0,0.0,1,4,2.0,13,33,1730,52,0,0,1.0,3.0,3,1.0,1.0,1.0,7.5,,,9.305651,0.0,0.0,1.0,0.0,3.4965076,0.0,13410.907
2079,10198,89,,1.0,1,1,2,2,7.0,9.0,0.0,2,1,6,73.0,0.0,260.0,1,0,0,0,0,0,20000.0,6,,,1,3,2.0,12,31,2290,52,0,0,1.0,2.0,4,1.0,1.0,0.0,4.5,,,9.903487,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2080,9312,94,9313.0,0.0,0,0,2,13,5.0,7.0,7.0,1,2,19,67.0,0.0,197.0,1,0,0,0,0,0,0.0,2,,,3,1,3.0,12,32,0,0,0,52,1.0,4.0,1,0.0,1.0,1.0,7.5,,,,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2081,8113,89,,0.0,0,1,12,4,4.0,7.0,7.0,1,2,77,61.0,0.0,200.0,1,0,0,0,0,0,23000.0,4,47000.0,0.0,1,4,2.0,13,29,2080,52,0,0,1.0,6.0,2,1.0,1.0,0.0,4.5,,,10.043249,0.0,0.0,1.0,0.0,3.3672957,0.0,13410.907
2082,6972,89,6971.0,0.0,1,0,0,0,5.0,9.0,9.0,2,1,4,74.0,0.0,177.0,1,0,0,0,0,0,25000.0,4,26918.0,0.0,1,1,2.0,12,26,1763,41,5,6,1.0,13.0,2,0.0,1.0,1.0,4.5,1.609438,,10.126631,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
2083,7086,94,7087.0,0.0,0,1,11,5,9.0,2.0,2.0,2,2,22,63.0,0.0,135.0,0,0,0,0,0,0,26000.0,4,,,1,2,2.0,16,34,1560,52,0,0,1.0,4.0,2,1.0,1.0,1.0,7.5,,,10.165852,0.0,0.0,1.0,0.0,3.5263605,0.0,13410.907
2084,9201,94,,0.0,1,0,8,8,10.0,2.0,2.0,2,2,8,58.0,1.0,292.0,1,0,0,0,0,0,0.0,2,6456.0,1.0,3,2,1.0,12,35,0,0,0,52,0.0,1.0,1,0.0,1.0,0.0,7.5,,,,0.0,0.0,1.0,0.0,3.5553482,0.0,13410.907
2085,17,94,18.0,0.0,1,0,12,15,2.0,9.0,9.0,3,1,88,69.0,0.0,172.0,1,0,0,0,0,0,16073.0,2,23573.0,0.0,1,1,1.0,13,37,2015,52,0,0,1.0,10.0,0,0.0,1.0,1.0,10.5,,,9.684896,0.0,0.0,1.0,0.0,3.6109178,0.0,13410.907
2086,2991,94,,0.0,1,1,16,12,1.0,8.0,8.0,3,2,54,61.0,1.0,160.0,1,0,0,0,0,0,35000.0,2,66450.0,0.0,1,1,2.0,16,31,2470,52,0,0,1.0,10.0,0,1.0,1.0,0.0,7.5,,,10.463103,0.0,0.0,1.0,0.0,3.4339871,0.0,13410.907
2087,12073,89,12072.0,0.0,1,1,12,12,2.0,8.0,8.0,3,2,33,63.0,0.0,216.0,1,0,0,0,0,0,11800.0,2,46800.0,0.0,1,1,2.0,12,28,2318,52,0,0,1.0,18.0,0,1.0,1.0,1.0,4.5,,,9.3758545,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2088,3649,89,3648.0,0.0,1,0,11,12,2.0,1.0,2.0,3,2,8,67.0,0.0,145.0,1,0,0,0,0,0,4500.0,2,4500.0,1.0,2,2,3.0,12,26,2600,30,0,22,0.0,5.0,1,1.0,1.0,1.0,7.5,,,8.411833,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
2089,6950,89,6949.0,0.0,0,1,12,0,4.0,0.0,9.0,2,2,20,67.0,0.0,130.0,0,0,0,0,0,0,15000.0,7,,,1,1,3.0,12,27,2080,52,0,0,1.0,7.0,2,1.0,1.0,1.0,4.5,,,9.615806,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2090,5184,94,5185.0,0.0,0,1,12,12,5.0,7.0,0.0,3,1,21,74.0,0.0,200.0,1,0,0,0,0,0,23000.0,2,27805.0,0.0,1,4,2.0,12,30,2000,52,0,0,1.0,15.0,0,0.0,1.0,1.0,7.5,,,10.043249,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
2091,8583,89,,1.0,1,0,11,0,4.0,2.0,2.0,2,2,23,66.0,0.0,,1,0,0,0,0,0,11000.0,4,29000.0,0.0,1,3,2.0,12,30,2080,52,0,0,0.0,9.0,2,0.0,1.0,0.0,4.5,,,9.305651,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
2092,6952,89,6953.0,0.0,1,1,14,8,2.0,2.0,2.0,2,2,13,62.0,0.0,220.0,1,0,0,0,0,0,9000.0,3,9000.0,1.0,1,1,3.0,12,25,1040,28,0,24,1.0,4.0,2,0.0,1.0,1.0,4.5,,,9.1049795,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2093,4878,89,4877.0,0.0,1,1,16,16,2.0,7.0,7.0,3,2,87,63.0,0.0,125.0,1,0,0,0,0,0,5100.0,2,14462.0,0.0,1,1,2.0,15,26,1402,37,0,0,1.0,14.0,0,1.0,1.0,1.0,4.5,,,8.536996,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
2094,6520,89,,1.0,1,0,12,12,4.0,2.0,2.0,3,2,38,66.0,0.0,215.0,1,0,0,0,0,0,0.0,3,21000.0,0.0,1,3,2.0,12,25,0,0,0,52,0.0,1.0,1,0.0,1.0,0.0,7.5,,,,0.0,0.0,1.0,0.0,3.218876,0.0,13410.907
2095,6606,89,,0.0,1,0,11,0,4.0,2.0,2.0,2,2,35,60.0,0.0,109.0,1,0,0,0,0,0,0.0,4,5940.0,1.0,2,2,3.0,13,30,0,0,0,0,0.0,5.0,3,0.0,0.0,0.0,7.5,,,,0.0,0.0,1.0,0.0,3.4011974,0.0,13410.907
2096,1692,89,1693.0,0.0,0,1,6,6,4.0,7.0,7.0,1,1,11,65.0,1.0,163.0,1,0,0,0,0,0,0.0,5,,,3,4,1.0,11,27,0,0,3,49,1.0,8.0,0,1.0,1.0,1.0,1.5,1.0986123,,,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2097,828,89,829.0,0.0,0,1,14,14,3.0,7.0,7.0,3,2,16,68.0,0.0,155.0,1,0,0,0,0,0,8000.0,2,38000.0,0.0,1,2,2.0,14,27,2372,46,5,1,1.0,8.0,0,1.0,1.0,1.0,7.5,1.609438,,8.987197,0.0,0.0,1.0,0.0,3.295837,0.0,13410.907
2098,2541,89,2542.0,0.0,0,1,12,9,2.0,2.0,2.0,3,1,99,72.0,0.0,190.0,1,0,0,0,0,0,35859.0,3,37509.0,0.0,1,2,2.0,12,28,2040,47,1,4,0.0,10.0,1,1.0,1.0,1.0,7.5,0.0,,10.4873495,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2099,3656,89,,0.0,0,1,12,7,2.0,6.0,6.0,3,1,40,71.0,0.0,155.0,1,0,0,0,0,0,12000.0,2,,,1,2,2.0,17,26,2040,51,0,1,1.0,8.0,0,1.0,1.0,0.0,4.5,,,9.392662,0.0,0.0,1.0,0.0,3.2580965,0.0,13410.907
2100,6970,89,,1.0,0,0,11,10,2.0,2.0,2.0,2,2,2,62.0,0.0,136.0,0,0,0,0,0,0,30000.0,2,30000.0,0.0,1,1,3.0,11,32,3776,52,0,0,1.0,5.0,1,0.0,1.0,0.0,4.5,,,10.308952,0.0,0.0,1.0,0.0,3.465736,0.0,13410.907
2101,622,89,,0.0,0,0,13,13,2.0,2.0,2.0,2,2,39,64.0,1.0,185.0,1,0,0,0,0,0,13500.0,2,30500.0,0.0,1,2,2.0,15,24,2080,52,0,0,1.0,7.0,0,0.0,1.0,0.0,4.5,,,9.510445,0.0,0.0,1.0,0.0,3.1780539,0.0,13410.907
2102,9483,94,9484.0,0.0,0,1,4,0,7.0,7.0,7.0,1,2,13,,0.0,150.0,1,0,0,0,0,0,10000.0,4,24000.0,0.0,1,2,2.0,12,36,2080,52,0,0,1.0,9.0,2,1.0,0.0,1.0,4.5,,,9.2103405,0.0,0.0,1.0,0.0,3.583519,0.0,13410.907
2103,8619,94,8618.0,1.0,0,1,12,14,2.0,2.0,2.0,2,2,43,67.0,1.0,220.0,1,0,0,0,0,0,23000.0,2,23001.0,0.0,1,3,1.0,16,34,2298,52,0,0,1.0,4.0,1,1.0,1.0,1.0,10.5,,,10.043249,0.0,0.0,1.0,0.0,3.5263605,0.0,13410.907
2104,1569,89,,0.0,1,1,12,12,4.0,7.0,0.0,3,1,68,74.0,1.0,160.0,1,0,0,0,0,0,14000.0,1,14000.0,0.0,1,4,3.0,13,28,1576,52,0,0,1.0,20.0,0,0.0,1.0,0.0,7.5,,,9.546813,0.0,0.0,1.0,0.0,3.3322046,0.0,13410.907
2105,1414,94,,1.0,0,1,8,7,5.0,2.0,2.0,1,2,6,62.0,1.0,140.0,1,0,0,0,0,0,15000.0,5,85000.0,0.0,1,3,2.0,8,34,1992,50,0,2,1.0,13.0,3,0.0,0.0,0.0,7.5,,,9.615806,0.0,0.0,1.0,0.0,3.5263605,0.0,13410.907
